transaction_id,player_id,tricode,type,date,notes
1999-DAL-5-8466172,8466172,DAL,DRAFTED,1999-06-26,"On 1999-06-26, with the 156th overall pick in the 5th round of the 1999 draft, DAL selected Gregor Baumgartner, a QMJHL forward playing for Acadie-Bathurst."
1999-PIT-5-8468030,8468030,PIT,DRAFTED,1999-06-26,"On 1999-06-26, with the 157th overall pick in the 5th round of the 1999 draft, PIT selected Vladimir Malenkykh, a Russia defenseman playing for Tolyatti Lada."
1999-COL-6-8468031,8468031,COL,DRAFTED,1999-06-26,"On 1999-06-26, with the 158th overall pick in the 6th round of the 1999 draft, COL selected Anders Lovdahl, a SEL forward playing for HV71 Jonkoping."
1999-ATL-6-8468032,8468032,ATL,DRAFTED,1999-06-26,"On 1999-06-26, with the 159th overall pick in the 6th round of the 1999 draft, ATL selected Yuri Dobryshkin, a Russia forward playing for Krylja Sovetov."
1999-PHI-6-8468033,8468033,PHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 160th overall pick in the 6th round of the 1999 draft, PHI selected Konstantin Rudenko, a Russia forward playing for Cherepovets Severstal."
1999-TOR-6-8468034,8468034,TOR,DRAFTED,1999-06-26,"On 1999-06-26, with the 161st overall pick in the 6th round of the 1999 draft, TOR selected Jan Sochor, a Czech forward playing for Slavia Praha HC."
1999-NSH-6-8468035,8468035,NSH,DRAFTED,1999-06-26,"On 1999-06-26, with the 162nd overall pick in the 6th round of the 1999 draft, NSH selected Timo Helbling, a SwissA defenseman playing for the Davos."
1999-NYI-6-8468036,8468036,NYI,DRAFTED,1999-06-26,"On 1999-06-26, with the 163rd overall pick in the 6th round of the 1999 draft, NYI selected Bjorn Melin, a SEL forward playing for HV71 Jonkoping."
1999-OTT-6-8468037,8468037,OTT,DRAFTED,1999-06-26,"On 1999-06-26, with the 164th overall pick in the 6th round of the 1999 draft, OTT selected Martin Prusek, a Czech goalie playing for Vitkovice HC."
1999-CHI-6-8468038,8468038,CHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 165th overall pick in the 6th round of the 1999 draft, CHI selected Michael Leighton, a OHL goalie playing for the Windsor Spitfires."
1999-CGY-6-8468039,8468039,CGY,DRAFTED,1999-06-26,"On 1999-06-26, with the 166th overall pick in the 6th round of the 1999 draft, CGY selected Cory Pecker, a OHL forward playing for the Sault Ste. Marie Greyhounds."
1999-MTL-6-8468040,8468040,MTL,DRAFTED,1999-06-26,"On 1999-06-26, with the 167th overall pick in the 6th round of the 1999 draft, MTL selected Sean Dixon, a OHL defenseman playing for the Erie Otters."
1999-PHX-6-8468041,8468041,PHX,DRAFTED,1999-06-26,"On 1999-06-26, with the 168th overall pick in the 6th round of the 1999 draft, PHX selected Erik Lewerstrom, a Sweden defenseman playing for the Grums."
1999-FLA-6-8468042,8468042,FLA,DRAFTED,1999-06-26,"On 1999-06-26, with the 169th overall pick in the 6th round of the 1999 draft, FLA selected Brad Woods, a OHL defenseman playing for Brampton Battalion."
1999-CGY-6-8468043,8468043,CGY,DRAFTED,1999-06-26,"On 1999-06-26, with the 170th overall pick in the 6th round of the 1999 draft, CGY selected Matt Underhill, a NCAA goalie playing for Cornell U.."
1999-EDM-6-8468044,8468044,EDM,DRAFTED,1999-06-26,"On 1999-06-26, with the 171st overall pick in the 6th round of the 1999 draft, EDM selected Chris Legg, a London Jr. B forward playing for None."
1999-VAN-6-8468045,8468045,VAN,DRAFTED,1999-06-26,"On 1999-06-26, with the 172nd overall pick in the 6th round of the 1999 draft, VAN selected Josh Reed, a BCHL defenseman playing for the Cowichan Valley Capitals."
1999-ANA-6-8468046,8468046,ANA,DRAFTED,1999-06-26,"On 1999-06-26, with the 173rd overall pick in the 6th round of the 1999 draft, ANA selected Jan Sandstrom, a SEL defenseman playing for AIK Solna."
1999-CAR-6-8468047,8468047,CAR,DRAFTED,1999-06-26,"On 1999-06-26, with the 174th overall pick in the 6th round of the 1999 draft, CAR selected Damian Surma, a OHL forward playing for the Plymouth Whalers."
1999-WSH-6-8468048,8468048,WSH,DRAFTED,1999-06-26,"On 1999-06-26, with the 175th overall pick in the 6th round of the 1999 draft, WSH selected Kyle Clark, a NCAA forward playing for Harvard U.."
1999-PIT-6-8468049,8468049,PIT,DRAFTED,1999-06-26,"On 1999-06-26, with the 176th overall pick in the 6th round of the 1999 draft, PIT selected Doug Meyer, a NCAA forward playing for U. of Minnesota."
1999-NYR-6-8468050,8468050,NYR,DRAFTED,1999-06-26,"On 1999-06-26, with the 177th overall pick in the 6th round of the 1999 draft, NYR selected Jay Dardis, a N.H. forward playing for Proctor Academy."
1999-BUF-6-8468051,8468051,BUF,DRAFTED,1999-06-26,"On 1999-06-26, with the 178th overall pick in the 6th round of the 1999 draft, BUF selected Seneque Hyacinthe, a QMJHL forward playing for the Val-d'Or Foreurs."
1999-BOS-6-8468052,8468052,BOS,DRAFTED,1999-06-26,"On 1999-06-26, with the 179th overall pick in the 6th round of the 1999 draft, BOS selected Donald Choukalos, a WHL goalie playing for the Regina Pats."
1999-STL-6-8468053,8468053,STL,DRAFTED,1999-06-26,"On 1999-06-26, with the 180th overall pick in the 6th round of the 1999 draft, STL selected Tore Vikingstad, a SEL forward playing for Farjestads BK Karlstad."
1999-DET-6-8466349,8466349,DET,DRAFTED,1999-06-26,"On 1999-06-26, with the 181st overall pick in the 6th round of the 1999 draft, DET selected Kent McDonell, a OHL forward playing for Guelph Storm."
1999-TBL-6-8468055,8468055,TBL,DRAFTED,1999-06-26,"On 1999-06-26, with the 182nd overall pick in the 6th round of the 1999 draft, TBL selected Fedor Fedorov, a UHL forward playing for the Port Huron Border Cats."
1999-COL-6-8468056,8468056,COL,DRAFTED,1999-06-26,"On 1999-06-26, with the 183rd overall pick in the 6th round of the 1999 draft, COL selected Riku Hahl, a Finland forward playing for Hameenlinna."
1999-DAL-6-8468057,8468057,DAL,DRAFTED,1999-06-26,"On 1999-06-26, with the 184th overall pick in the 6th round of the 1999 draft, DAL selected Justin Cox, a WHL forward playing for the Prince George Cougars."
1999-NJD-6-8468058,8468058,NJD,DRAFTED,1999-06-26,"On 1999-06-26, with the 185th overall pick in the 6th round of the 1999 draft, NJD selected Scott Cameron, a OHL forward playing for the Barrie Colts."
1999-DAL-6-8468059,8468059,DAL,DRAFTED,1999-06-26,"On 1999-06-26, with the 186th overall pick in the 6th round of the 1999 draft, DAL selected Brett Draney, a WHL forward playing for the Kamloops Blazers."
1999-TBL-7-8468060,8468060,TBL,DRAFTED,1999-06-26,"On 1999-06-26, with the 187th overall pick in the 7th round of the 1999 draft, TBL selected Ivan Rachunek, a Czech. forward playing for ZPS Zlin Jrs.."
1999-ATL-7-8468061,8468061,ATL,DRAFTED,1999-06-26,"On 1999-06-26, with the 188th overall pick in the 7th round of the 1999 draft, ATL selected Stephen Baby, a USHL forward playing for the Green Bay Gamblers."
1999-VAN-7-8468062,8468062,VAN,DRAFTED,1999-06-26,"On 1999-06-26, with the 189th overall pick in the 7th round of the 1999 draft, VAN selected Kevin Swanson, a WHL goalie playing for the Kelowna Rockets."
1999-CGY-7-8468063,8468063,CGY,DRAFTED,1999-06-26,"On 1999-06-26, with the 190th overall pick in the 7th round of the 1999 draft, CGY selected Blair Stayzer, a OHL forward playing for the Windsor Spitfires."
1999-NSH-7-8468064,8468064,NSH,DRAFTED,1999-06-26,"On 1999-06-26, with the 191st overall pick in the 7th round of the 1999 draft, NSH selected Martin Erat, a Czech Republic forward playing for Zlin Jr.."
1999-WSH-7-8468065,8468065,WSH,DRAFTED,1999-06-26,"On 1999-06-26, with the 192nd overall pick in the 7th round of the 1999 draft, WSH selected David Johansson, a Sweden defenseman playing for AIK Jr.."
1999-LAK-7-8468066,8468066,LAK,DRAFTED,1999-06-26,"On 1999-06-26, with the 193rd overall pick in the 7th round of the 1999 draft, LAK selected Kevin Baker, a OHL forward playing for the Belleville Bulls."
1999-CHI-7-8468067,8468067,CHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 194th overall pick in the 7th round of the 1999 draft, CHI selected Mattias Wennerberg, a Sweden forward playing for Modo Jr.."
1999-CHI-7-8468068,8468068,CHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 195th overall pick in the 7th round of the 1999 draft, CHI selected Yorick Treille, a NCAA forward playing for U. of Lowell."
1999-MTL-7-8468069,8468069,MTL,DRAFTED,1999-06-26,"On 1999-06-26, with the 196th overall pick in the 7th round of the 1999 draft, MTL selected Vadim Tarasov, a Russia goalie playing for Novokuznetsk."
1999-NYR-7-8468070,8468070,NYR,DRAFTED,1999-06-26,"On 1999-06-26, with the 197th overall pick in the 7th round of the 1999 draft, NYR selected Arto Laatikainen, a FINLAND defenseman playing for the Blues."
1999-FLA-7-8468071,8468071,FLA,DRAFTED,1999-06-26,"On 1999-06-26, with the 198th overall pick in the 7th round of the 1999 draft, FLA selected Travis Eagles, a WHL forward playing for the Prince George Cougars."
1999-EDM-7-8468072,8468072,EDM,DRAFTED,1999-06-26,"On 1999-06-26, with the 199th overall pick in the 7th round of the 1999 draft, EDM selected Christian Chartier, a WHL defenseman playing for the Saskatoon Blades."
1999-PHI-7-8468073,8468073,PHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 200th overall pick in the 7th round of the 1999 draft, PHI selected Pavel Kasparik, a Czech League forward playing for None."
1999-OTT-7-8468074,8468074,OTT,DRAFTED,1999-06-26,"On 1999-06-26, with the 201st overall pick in the 7th round of the 1999 draft, OTT selected Mikko Ruutu, a FINLAND forward playing for HIFK Helsinki."
1999-CAR-7-8466307,8466307,CAR,DRAFTED,1999-06-26,"On 1999-06-26, with the 202nd overall pick in the 7th round of the 1999 draft, CAR selected Jim Baxter, a OHL defenseman playing for the Oshawa Generals."
1999-STL-7-8468076,8468076,STL,DRAFTED,1999-06-26,"On 1999-06-26, with the 203rd overall pick in the 7th round of the 1999 draft, STL selected Phil Osaer, a NCAA goalie playing for Ferris State U.."
1999-PIT-7-8466398,8466398,PIT,DRAFTED,1999-06-26,"On 1999-06-26, with the 204th overall pick in the 7th round of the 1999 draft, PIT selected Tom Kostopoulos, a OHL forward playing for the London Knights."
1999-NSH-7-8468078,8468078,NSH,DRAFTED,1999-06-26,"On 1999-06-26, with the 205th overall pick in the 7th round of the 1999 draft, NSH selected Kyle Kettles, a WHL goalie playing for the Medicine Hat Tigers."
1999-BUF-7-8467573,8467573,BUF,DRAFTED,1999-06-26,"On 1999-06-26, with the 206th overall pick in the 7th round of the 1999 draft, BUF selected Bret Dececco, a WHL forward playing for the Seattle Thunderbirds."
1999-BOS-7-8468080,8468080,BOS,DRAFTED,1999-06-26,"On 1999-06-26, with the 207th overall pick in the 7th round of the 1999 draft, BOS selected Greg Barber, a BCHL forward playing for Victoria Salsa."
1999-PHI-7-8468081,8468081,PHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 208th overall pick in the 7th round of the 1999 draft, PHI selected Vaclav Pletka, a Czech forward playing for Trinec Ocelari HC."
1999-OTT-7-8468082,8468082,OTT,DRAFTED,1999-06-26,"On 1999-06-26, with the 209th overall pick in the 7th round of the 1999 draft, OTT selected Layne Ulmer, a WHL forward playing for the Swift Current Broncos."
1999-DET-7-8468083,8468083,DET,DRAFTED,1999-06-26,"On 1999-06-26, with the 210th overall pick in the 7th round of the 1999 draft, DET selected Henrik Zetterberg, a Sweden forward playing for Timra."
1999-TOR-7-8468084,8468084,TOR,DRAFTED,1999-06-26,"On 1999-06-26, with the 211th overall pick in the 7th round of the 1999 draft, TOR selected Vladimir Kulikov, a Russia goalie playing for CSKA Jr.."
1999-COL-7-8468085,8468085,COL,DRAFTED,1999-06-26,"On 1999-06-26, with the 212th overall pick in the 7th round of the 1999 draft, COL selected Radim Vrbata, a QMJHL forward playing for the Hull Olympiques."
1999-OTT-7-8468086,8468086,OTT,DRAFTED,1999-06-26,"On 1999-06-26, with the 213th overall pick in the 7th round of the 1999 draft, OTT selected Alexandre Giroux, a QMJHL forward playing for the Hull Olympiques."
1999-NJD-7-8468087,8468087,NJD,DRAFTED,1999-06-26,"On 1999-06-26, with the 214th overall pick in the 7th round of the 1999 draft, NJD selected Chris Hartsburg, a NCAA forward playing for Colorado College."
1999-DAL-7-8467594,8467594,DAL,DRAFTED,1999-06-26,"On 1999-06-26, with the 215th overall pick in the 7th round of the 1999 draft, DAL selected Jeff MacMillan, a OHL defenseman playing for the Oshawa Generals."
1999-TBL-8-8468089,8468089,TBL,DRAFTED,1999-06-26,"On 1999-06-26, with the 216th overall pick in the 8th round of the 1999 draft, TBL selected Erkki Rajamaki, a FINLAND forward playing for HIFK Helsinki."
1999-ATL-8-8468090,8468090,ATL,DRAFTED,1999-06-26,"On 1999-06-26, with the 217th overall pick in the 8th round of the 1999 draft, ATL selected Garnet Exelby, a WHL defenseman playing for the Saskatoon Blades."
1999-VAN-8-8468091,8468091,VAN,DRAFTED,1999-06-26,"On 1999-06-26, with the 218th overall pick in the 8th round of the 1999 draft, VAN selected Markus Kankaanpera, a FINLAND defenseman playing for JyP HT Jyvaskyla."
1999-WSH-8-8468092,8468092,WSH,DRAFTED,1999-06-26,"On 1999-06-26, with the 219th overall pick in the 8th round of the 1999 draft, WSH selected Maxim Orlov, a Russia forward playing for CSKA Jr.."
1999-NSH-8-8468093,8468093,NSH,DRAFTED,1999-06-26,"On 1999-06-26, with the 220th overall pick in the 8th round of the 1999 draft, NSH selected Miroslav Durak, a Slovak defenseman playing for Bratislava Slovan Harvard."
1999-STL-8-8468094,8468094,STL,DRAFTED,1999-06-26,"On 1999-06-26, with the 221st overall pick in the 8th round of the 1999 draft, STL selected Colin Hemingway, a BCHL forward playing for the South Surrey Eagles."
1999-LAK-8-8468095,8468095,LAK,DRAFTED,1999-06-26,"On 1999-06-26, with the 222nd overall pick in the 8th round of the 1999 draft, LAK selected George Parros, a NAHL forward playing for Chicago Freeze."
1999-CHI-8-8468096,8468096,CHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 223rd overall pick in the 8th round of the 1999 draft, CHI selected Andrew Carver, a QMJHL defenseman playing for the Hull Olympiques."
1999-PHI-8-8468097,8468097,PHI,DRAFTED,1999-06-26,"On 1999-06-26, with the 224th overall pick in the 8th round of the 1999 draft, PHI selected David Nystrom, a Sweden forward playing for Frolunda."
1999-MTL-8-8468098,8468098,MTL,DRAFTED,1999-06-26,"On 1999-06-26, with the 225th overall pick in the 8th round of the 1999 draft, MTL selected Mikko Hyytia, a FINLAND forward playing for JyP HT Jyvaskyla."
1999-NYR-8-8468099,8468099,NYR,DRAFTED,1999-06-26,"On 1999-06-26, with the 226th overall pick in the 8th round of the 1999 draft, NYR selected Evgeny Gusakov, a Russia forward playing for Tolyatti-2."
1999-FLA-8-8468100,8468100,FLA,DRAFTED,1999-06-26,"On 1999-06-26, with the 227th overall pick in the 8th round of the 1999 draft, FLA selected Jonathan Charron, a QMJHL goalie playing for the Val-d'Or Foreurs."
1999-NYI-8-8468101,8468101,NYI,DRAFTED,1999-06-26,"On 1999-06-26, with the 228th overall pick in the 8th round of the 1999 draft, NYI selected Radek Martinek, a Czech defenseman playing for Ceske Budejovice HC."
1999-SJS-8-8468102,8468102,SJS,DRAFTED,1999-06-26,"On 1999-06-26, with the 229th overall pick in the 8th round of the 1999 draft, SJS selected Eric Betournay, a QMJHL forward playing for Acadie-Bathurst."
1999-ANA-8-8468103,8468103,ANA,DRAFTED,1999-06-26,"On 1999-06-26, with the 230th overall pick in the 8th round of the 1999 draft, ANA selected Petr Tenkrat, a Czech forward playing for Kladno."
1999-CAR-8-8468104,8468104,CAR,DRAFTED,1999-06-26,"On 1999-06-26, with the 231st overall pick in the 8th round of the 1999 draft, CAR selected David Evans, a NCAA forward playing for Clarkson U.."
1999-STL-8-8468105,8468105,STL,DRAFTED,1999-06-26,"On 1999-06-26, with the 232nd overall pick in the 8th round of the 1999 draft, STL selected Alexander Khavanov, a Russia defenseman playing for Moscow Dynamo."
1999-PIT-8-8468106,8468106,PIT,DRAFTED,1999-06-26,"On 1999-06-26, with the 233rd overall pick in the 8th round of the 1999 draft, PIT selected Darcy Robinson, a WHL defenseman playing for the Saskatoon Blades."
1999-PHX-8-8468107,8468107,PHX,DRAFTED,1999-06-26,"On 1999-06-26, with the 234th overall pick in the 8th round of the 1999 draft, PHX selected Goran Bezina, a SwissA defenseman playing for Fribourg-Gotteron."
1999-BUF-8-8468108,8468108,BUF,DRAFTED,1999-06-26,"On 1999-06-26, with the 235th overall pick in the 8th round of the 1999 draft, BUF selected Brad Self, a OHL forward playing for the Peterborough Petes."
1999-BOS-8-8468109,8468109,BOS,DRAFTED,1999-06-26,"On 1999-06-26, with the 236th overall pick in the 8th round of the 1999 draft, BOS selected John Cronin, a Mass. defenseman playing for Nobles Prep."
1999-CAR-8-8468110,8468110,CAR,DRAFTED,1999-06-26,"On 1999-06-26, with the 237th overall pick in the 8th round of the 1999 draft, CAR selected Antti Jokela, a Finland goalie playing for Lukko Jrs.."
1999-DET-8-8468111,8468111,DET,DRAFTED,1999-06-26,"On 1999-06-26, with the 238th overall pick in the 8th round of the 1999 draft, DET selected Anton Borodkin, a WHL forward playing for the Kamloops Blazers."
1999-TOR-8-8468112,8468112,TOR,DRAFTED,1999-06-26,"On 1999-06-26, with the 239th overall pick in the 8th round of the 1999 draft, TOR selected Pierre Hedin, a SEL defenseman playing for Modo Hockey Ornskoldsvik."
1999-COL-8-8468113,8468113,COL,DRAFTED,1999-06-26,"On 1999-06-26, with the 240th overall pick in the 8th round of the 1999 draft, COL selected Jeff Finger, a USHL defenseman playing for the Green Bay Gamblers."
1999-SJS-8-8468114,8468114,SJS,DRAFTED,1999-06-26,"On 1999-06-26, with the 241st overall pick in the 8th round of the 1999 draft, SJS selected Douglas Murray, a EJHL defenseman playing for Apple Core."
